"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - BZN|DE-LU","Actual Total Load [MW] - BZN|DE-LU"
"10.10.2019 03:00 - 10.10.2019 03:15","45275","47435"
"10.10.2019 03:15 - 10.10.2019 03:30","45316","47531"
"10.10.2019 03:30 - 10.10.2019 03:45","45421","48164"
"10.10.2019 03:45 - 10.10.2019 04:00","45615","48547"
"10.10.2019 04:00 - 10.10.2019 04:15","46006","49101"
"10.10.2019 04:15 - 10.10.2019 04:30","46486","49140"
"10.10.2019 04:30 - 10.10.2019 04:45","46980","49527"
"10.10.2019 04:45 - 10.10.2019 05:00","47619","50374"
"10.10.2019 05:00 - 10.10.2019 05:15","49108","51679"
"10.10.2019 05:15 - 10.10.2019 05:30","49840","52606"
"10.10.2019 05:30 - 10.10.2019 05:45","50919","53663"
"10.10.2019 05:45 - 10.10.2019 06:00","52588","55139"
"10.10.2019 06:00 - 10.10.2019 06:15","55605","58263"
"10.10.2019 06:15 - 10.10.2019 06:30","57608","60590"
"10.10.2019 06:30 - 10.10.2019 06:45","59387","62251"
"10.10.2019 06:45 - 10.10.2019 07:00","60685","63746"
"10.10.2019 07:00 - 10.10.2019 07:15","62463","65878"
"10.10.2019 07:15 - 10.10.2019 07:30","63056","66582"
"10.10.2019 07:30 - 10.10.2019 07:45","63850","66839"
"10.10.2019 07:45 - 10.10.2019 08:00","64447","67306"
"10.10.2019 08:00 - 10.10.2019 08:15","65011","68160"
"10.10.2019 08:15 - 10.10.2019 08:30","65422","68557"
"10.10.2019 08:30 - 10.10.2019 08:45","65633","68962"
"10.10.2019 08:45 - 10.10.2019 09:00","65905","69206"
"10.10.2019 09:00 - 10.10.2019 09:15","65575","69142"
"10.10.2019 09:15 - 10.10.2019 09:30","65844","69543"
"10.10.2019 09:30 - 10.10.2019 09:45","66330","70002"
"10.10.2019 09:45 - 10.10.2019 10:00","66612","70505"
"10.10.2019 10:00 - 10.10.2019 10:15","66741","70400"
"10.10.2019 10:15 - 10.10.2019 10:30","67124","70735"
"10.10.2019 10:30 - 10.10.2019 10:45","67475","70861"
"10.10.2019 10:45 - 10.10.2019 11:00","67929","71425"
"10.10.2019 11:00 - 10.10.2019 11:15","68441","71361"
"10.10.2019 11:15 - 10.10.2019 11:30","68703","71828"
"10.10.2019 11:30 - 10.10.2019 11:45","68969","72101"
"10.10.2019 11:45 - 10.10.2019 12:00","69201","71936"
"10.10.2019 12:00 - 10.10.2019 12:15","68487","71355"
"10.10.2019 12:15 - 10.10.2019 12:30","68420","71118"
"10.10.2019 12:30 - 10.10.2019 12:45","68371","71027"
"10.10.2019 12:45 - 10.10.2019 13:00","68403","71034"
"10.10.2019 13:00 - 10.10.2019 13:15","68376","71454"
"10.10.2019 13:15 - 10.10.2019 13:30","67973","71188"
"10.10.2019 13:30 - 10.10.2019 13:45","67624","70675"
"10.10.2019 13:45 - 10.10.2019 14:00","66930","70432"
"10.10.2019 14:00 - 10.10.2019 14:15","66785","70161"
"10.10.2019 14:15 - 10.10.2019 14:30","66699","69850"
"10.10.2019 14:30 - 10.10.2019 14:45","66471","69601"
"10.10.2019 14:45 - 10.10.2019 15:00","66217","69380"
"10.10.2019 15:00 - 10.10.2019 15:15","66246","68887"
"10.10.2019 15:15 - 10.10.2019 15:30","65790","68626"
"10.10.2019 15:30 - 10.10.2019 15:45","65358","68435"
"10.10.2019 15:45 - 10.10.2019 16:00","64958","67750"
"10.10.2019 16:00 - 10.10.2019 16:15","64601","67466"
"10.10.2019 16:15 - 10.10.2019 16:30","64201","66890"
"10.10.2019 16:30 - 10.10.2019 16:45","64020","66836"
"10.10.2019 16:45 - 10.10.2019 17:00","63746","66716"
"10.10.2019 17:00 - 10.10.2019 17:15","63742","67092"
"10.10.2019 17:15 - 10.10.2019 17:30","63794","66947"
"10.10.2019 17:30 - 10.10.2019 17:45","63891","66722"
"10.10.2019 17:45 - 10.10.2019 18:00","64016","66935"
"10.10.2019 18:00 - 10.10.2019 18:15","63913","67387"
"10.10.2019 18:15 - 10.10.2019 18:30","63932","67110"
"10.10.2019 18:30 - 10.10.2019 18:45","64157","67813"
"10.10.2019 18:45 - 10.10.2019 19:00","64552","68782"
"10.10.2019 19:00 - 10.10.2019 19:15","65178","69630"
"10.10.2019 19:15 - 10.10.2019 19:30","64968","69568"
"10.10.2019 19:30 - 10.10.2019 19:45","64696","69139"
"10.10.2019 19:45 - 10.10.2019 20:00","64364","68750"
"10.10.2019 20:00 - 10.10.2019 20:15","63444","67751"
"10.10.2019 20:15 - 10.10.2019 20:30","62565","66573"
"10.10.2019 20:30 - 10.10.2019 20:45","61681","65464"
"10.10.2019 20:45 - 10.10.2019 21:00","60661","64660"
"10.10.2019 21:00 - 10.10.2019 21:15","59677","63801"
"10.10.2019 21:15 - 10.10.2019 21:30","58879","63067"
"10.10.2019 21:30 - 10.10.2019 21:45","57857","62059"
"10.10.2019 21:45 - 10.10.2019 22:00","57202","61021"
"10.10.2019 22:00 - 10.10.2019 22:15","56587","60238"
"10.10.2019 22:15 - 10.10.2019 22:30","55539","59300"
"10.10.2019 22:30 - 10.10.2019 22:45","54470","58331"
"10.10.2019 22:45 - 10.10.2019 23:00","53466","57119"
"10.10.2019 23:00 - 10.10.2019 23:15","52177","56067"
"10.10.2019 23:15 - 10.10.2019 23:30","51382","55293"
"10.10.2019 23:30 - 10.10.2019 23:45","50618","54570"
"10.10.2019 23:45 - 11.10.2019 00:00","49806","53896"
"11.10.2019 00:00 - 11.10.2019 00:15","48587","52624"
"11.10.2019 00:15 - 11.10.2019 00:30","48052","51858"
"11.10.2019 00:30 - 11.10.2019 00:45","47610","51575"
"11.10.2019 00:45 - 11.10.2019 01:00","47177","50673"
"11.10.2019 01:00 - 11.10.2019 01:15","46798","50193"
"11.10.2019 01:15 - 11.10.2019 01:30","46384","49775"
"11.10.2019 01:30 - 11.10.2019 01:45","45990","49661"
"11.10.2019 01:45 - 11.10.2019 02:00","45618","49544"
"11.10.2019 02:00 - 11.10.2019 02:15","45138","49042"
"11.10.2019 02:15 - 11.10.2019 02:30","45094","48823"
"11.10.2019 02:30 - 11.10.2019 02:45","45058","48741"
"11.10.2019 02:45 - 11.10.2019 03:00","45201","49059"
"11.10.2019 03:00 - 11.10.2019 03:15","45260","49066"
"11.10.2019 03:15 - 11.10.2019 03:30","45414","49144"
"11.10.2019 03:30 - 11.10.2019 03:45","45499","49472"
"11.10.2019 03:45 - 11.10.2019 04:00","45752","49758"
"11.10.2019 04:00 - 11.10.2019 04:15","46244","50053"
"11.10.2019 04:15 - 11.10.2019 04:30","46715","50475"
"11.10.2019 04:30 - 11.10.2019 04:45","47068","51153"
"11.10.2019 04:45 - 11.10.2019 05:00","47845","51688"
"11.10.2019 05:00 - 11.10.2019 05:15","49263","52986"
"11.10.2019 05:15 - 11.10.2019 05:30","50008","53596"
"11.10.2019 05:30 - 11.10.2019 05:45","51077","54825"
"11.10.2019 05:45 - 11.10.2019 06:00","52537","56270"
"11.10.2019 06:00 - 11.10.2019 06:15","55549","59368"
"11.10.2019 06:15 - 11.10.2019 06:30","57537","61513"
"11.10.2019 06:30 - 11.10.2019 06:45","59300","63683"
"11.10.2019 06:45 - 11.10.2019 07:00","60754","65608"
"11.10.2019 07:00 - 11.10.2019 07:15","62570","67550"
"11.10.2019 07:15 - 11.10.2019 07:30","63387","68494"
"11.10.2019 07:30 - 11.10.2019 07:45","63192","69175"
"11.10.2019 07:45 - 11.10.2019 08:00","63933","69837"
"11.10.2019 08:00 - 11.10.2019 08:15","64550","70965"
"11.10.2019 08:15 - 11.10.2019 08:30","65136","71220"
"11.10.2019 08:30 - 11.10.2019 08:45","65199","71274"
"11.10.2019 08:45 - 11.10.2019 09:00","65518","71331"
"11.10.2019 09:00 - 11.10.2019 09:15","65052","71221"
"11.10.2019 09:15 - 11.10.2019 09:30","65552","71274"
"11.10.2019 09:30 - 11.10.2019 09:45","65927","71814"
"11.10.2019 09:45 - 11.10.2019 10:00","66158","72125"
"11.10.2019 10:00 - 11.10.2019 10:15","66013","71533"
"11.10.2019 10:15 - 11.10.2019 10:30","66455","71513"
"11.10.2019 10:30 - 11.10.2019 10:45","66744","71782"
"11.10.2019 10:45 - 11.10.2019 11:00","67047","72020"
"11.10.2019 11:00 - 11.10.2019 11:15","67416","71983"
"11.10.2019 11:15 - 11.10.2019 11:30","68007","72127"
"11.10.2019 11:30 - 11.10.2019 11:45","68049","72316"
"11.10.2019 11:45 - 11.10.2019 12:00","68300","72281"
"11.10.2019 12:00 - 11.10.2019 12:15","67890","72201"
"11.10.2019 12:15 - 11.10.2019 12:30","68028","71735"
"11.10.2019 12:30 - 11.10.2019 12:45","67874","71563"
"11.10.2019 12:45 - 11.10.2019 13:00","67671","71607"
"11.10.2019 13:00 - 11.10.2019 13:15","67333","71850"
"11.10.2019 13:15 - 11.10.2019 13:30","66953","71082"
"11.10.2019 13:30 - 11.10.2019 13:45","66083","70417"
"11.10.2019 13:45 - 11.10.2019 14:00","65326","69739"
"11.10.2019 14:00 - 11.10.2019 14:15","65281","69368"
"11.10.2019 14:15 - 11.10.2019 14:30","65031","69153"
"11.10.2019 14:30 - 11.10.2019 14:45","64677","68717"
"11.10.2019 14:45 - 11.10.2019 15:00","64472","68317"
"11.10.2019 15:00 - 11.10.2019 15:15","64454","68237"
"11.10.2019 15:15 - 11.10.2019 15:30","64072","67614"
"11.10.2019 15:30 - 11.10.2019 15:45","63879","66964"
"11.10.2019 15:45 - 11.10.2019 16:00","63323","66563"
"11.10.2019 16:00 - 11.10.2019 16:15","63081","66370"
"11.10.2019 16:15 - 11.10.2019 16:30","62709","66167"
"11.10.2019 16:30 - 11.10.2019 16:45","62604","66278"
"11.10.2019 16:45 - 11.10.2019 17:00","62291","66254"
"11.10.2019 17:00 - 11.10.2019 17:15","62219","66612"
"11.10.2019 17:15 - 11.10.2019 17:30","62241","66822"
"11.10.2019 17:30 - 11.10.2019 17:45","62219","66935"
"11.10.2019 17:45 - 11.10.2019 18:00","62283","67246"
"11.10.2019 18:00 - 11.10.2019 18:15","62315","67922"
"11.10.2019 18:15 - 11.10.2019 18:30","62517","67778"
"11.10.2019 18:30 - 11.10.2019 18:45","62784","68437"
"11.10.2019 18:45 - 11.10.2019 19:00","63120","69070"
"11.10.2019 19:00 - 11.10.2019 19:15","63573","69747"
"11.10.2019 19:15 - 11.10.2019 19:30","63220","69156"
"11.10.2019 19:30 - 11.10.2019 19:45","62836","68753"
"11.10.2019 19:45 - 11.10.2019 20:00","62518","68125"
"11.10.2019 20:00 - 11.10.2019 20:15","61733","66578"
"11.10.2019 20:15 - 11.10.2019 20:30","60800","65179"
"11.10.2019 20:30 - 11.10.2019 20:45","59944","64011"
"11.10.2019 20:45 - 11.10.2019 21:00","58979","62921"
"11.10.2019 21:00 - 11.10.2019 21:15","58089","62045"
"11.10.2019 21:15 - 11.10.2019 21:30","57402","61183"
"11.10.2019 21:30 - 11.10.2019 21:45","56372","60256"
"11.10.2019 21:45 - 11.10.2019 22:00","55519","59459"
"11.10.2019 22:00 - 11.10.2019 22:15","54905","58856"
"11.10.2019 22:15 - 11.10.2019 22:30","54159","57943"
"11.10.2019 22:30 - 11.10.2019 22:45","53208","57117"
"11.10.2019 22:45 - 11.10.2019 23:00","52314","55819"
"11.10.2019 23:00 - 11.10.2019 23:15","51065","54826"
"11.10.2019 23:15 - 11.10.2019 23:30","50235","54085"
"11.10.2019 23:30 - 11.10.2019 23:45","49375","53374"
"11.10.2019 23:45 - 12.10.2019 00:00","48577","52456"
"12.10.2019 00:00 - 12.10.2019 00:15","47772","51413"
"12.10.2019 00:15 - 12.10.2019 00:30","47143","50542"
"12.10.2019 00:30 - 12.10.2019 00:45","46665","50323"
"12.10.2019 00:45 - 12.10.2019 01:00","46130","49610"
"12.10.2019 01:00 - 12.10.2019 01:15","45420","48997"
"12.10.2019 01:15 - 12.10.2019 01:30","44771","48554"
"12.10.2019 01:30 - 12.10.2019 01:45","44515","48306"
"12.10.2019 01:45 - 12.10.2019 02:00","44131","47883"
"12.10.2019 02:00 - 12.10.2019 02:15","43654","47473"
"12.10.2019 02:15 - 12.10.2019 02:30","43311","47241"
"12.10.2019 02:30 - 12.10.2019 02:45","43128","46965"
"12.10.2019 02:45 - 12.10.2019 03:00","43238","46852"
"12.10.2019 03:00 - 12.10.2019 03:15","43110","46844"
"12.10.2019 03:15 - 12.10.2019 03:30","43081","46798"
"12.10.2019 03:30 - 12.10.2019 03:45","42985","46700"
"12.10.2019 03:45 - 12.10.2019 04:00","43119","46537"
"12.10.2019 04:00 - 12.10.2019 04:15","43350","46682"
"12.10.2019 04:15 - 12.10.2019 04:30","43540","46804"
"12.10.2019 04:30 - 12.10.2019 04:45","43538","46825"
"12.10.2019 04:45 - 12.10.2019 05:00","43600","47043"
"12.10.2019 05:00 - 12.10.2019 05:15","44107","47544"
"12.10.2019 05:15 - 12.10.2019 05:30","44151","47586"
"12.10.2019 05:30 - 12.10.2019 05:45","44023","47461"
"12.10.2019 05:45 - 12.10.2019 06:00","44275","47858"
"12.10.2019 06:00 - 12.10.2019 06:15","45162","48478"
"12.10.2019 06:15 - 12.10.2019 06:30","45638","49182"
"12.10.2019 06:30 - 12.10.2019 06:45","46324","49540"
"12.10.2019 06:45 - 12.10.2019 07:00","46759","50422"
"12.10.2019 07:00 - 12.10.2019 07:15","47751","51280"
"12.10.2019 07:15 - 12.10.2019 07:30","48305","52070"
"12.10.2019 07:30 - 12.10.2019 07:45","48931","52339"
"12.10.2019 07:45 - 12.10.2019 08:00","49877","52948"
"12.10.2019 08:00 - 12.10.2019 08:15","50748","54040"
"12.10.2019 08:15 - 12.10.2019 08:30","51469","54644"
"12.10.2019 08:30 - 12.10.2019 08:45","52380","55284"
"12.10.2019 08:45 - 12.10.2019 09:00","53097","55916"
"12.10.2019 09:00 - 12.10.2019 09:15","53679","56438"
"12.10.2019 09:15 - 12.10.2019 09:30","54434","56966"
"12.10.2019 09:30 - 12.10.2019 09:45","55008","57315"
"12.10.2019 09:45 - 12.10.2019 10:00","55461","57864"
"12.10.2019 10:00 - 12.10.2019 10:15","55926","58213"
"12.10.2019 10:15 - 12.10.2019 10:30","56490","58599"
"12.10.2019 10:30 - 12.10.2019 10:45","56650","59127"
"12.10.2019 10:45 - 12.10.2019 11:00","56873","59183"
"12.10.2019 11:00 - 12.10.2019 11:15","57393","59500"
"12.10.2019 11:15 - 12.10.2019 11:30","58008","59639"
"12.10.2019 11:30 - 12.10.2019 11:45","58213","59785"
"12.10.2019 11:45 - 12.10.2019 12:00","58200","59651"
"12.10.2019 12:00 - 12.10.2019 12:15","57483","59428"
"12.10.2019 12:15 - 12.10.2019 12:30","57271","59274"
"12.10.2019 12:30 - 12.10.2019 12:45","57051","58953"
"12.10.2019 12:45 - 12.10.2019 13:00","56706","58455"
"12.10.2019 13:00 - 12.10.2019 13:15","56266","57681"
"12.10.2019 13:15 - 12.10.2019 13:30","55890","57025"
"12.10.2019 13:30 - 12.10.2019 13:45","55387","56628"
"12.10.2019 13:45 - 12.10.2019 14:00","54912","56122"
"12.10.2019 14:00 - 12.10.2019 14:15","54432","55842"
"12.10.2019 14:15 - 12.10.2019 14:30","53962","55499"
"12.10.2019 14:30 - 12.10.2019 14:45","53679","55248"
"12.10.2019 14:45 - 12.10.2019 15:00","53249","54693"
"12.10.2019 15:00 - 12.10.2019 15:15","53398","54533"
"12.10.2019 15:15 - 12.10.2019 15:30","52973","54217"
"12.10.2019 15:30 - 12.10.2019 15:45","52809","53546"
"12.10.2019 15:45 - 12.10.2019 16:00","52711","53341"
"12.10.2019 16:00 - 12.10.2019 16:15","52623","53643"
"12.10.2019 16:15 - 12.10.2019 16:30","52481","53534"
"12.10.2019 16:30 - 12.10.2019 16:45","52845","53464"
"12.10.2019 16:45 - 12.10.2019 17:00","52477","53547"
"12.10.2019 17:00 - 12.10.2019 17:15","52615","53873"
"12.10.2019 17:15 - 12.10.2019 17:30","52737","53760"
"12.10.2019 17:30 - 12.10.2019 17:45","53071","54186"
"12.10.2019 17:45 - 12.10.2019 18:00","53390","54608"
"12.10.2019 18:00 - 12.10.2019 18:15","53778","55624"
"12.10.2019 18:15 - 12.10.2019 18:30","54098","55808"
"12.10.2019 18:30 - 12.10.2019 18:45","54267","56385"
"12.10.2019 18:45 - 12.10.2019 19:00","54521","57369"
"12.10.2019 19:00 - 12.10.2019 19:15","55127","57743"
"12.10.2019 19:15 - 12.10.2019 19:30","54952","57376"
"12.10.2019 19:30 - 12.10.2019 19:45","54821","56816"
"12.10.2019 19:45 - 12.10.2019 20:00","54253","55886"
"12.10.2019 20:00 - 12.10.2019 20:15","53666","55025"
"12.10.2019 20:15 - 12.10.2019 20:30","52912","53856"
"12.10.2019 20:30 - 12.10.2019 20:45","52244","52864"
"12.10.2019 20:45 - 12.10.2019 21:00","51433","52157"
"12.10.2019 21:00 - 12.10.2019 21:15","50766","51769"
"12.10.2019 21:15 - 12.10.2019 21:30","50192","50947"
"12.10.2019 21:30 - 12.10.2019 21:45","49473","50086"
"12.10.2019 21:45 - 12.10.2019 22:00","49247","49589"
"12.10.2019 22:00 - 12.10.2019 22:15","49245","49373"
"12.10.2019 22:15 - 12.10.2019 22:30","48457","48732"
"12.10.2019 22:30 - 12.10.2019 22:45","47727","47884"
"12.10.2019 22:45 - 12.10.2019 23:00","47142","47025"
"12.10.2019 23:00 - 12.10.2019 23:15","46246","46322"
"12.10.2019 23:15 - 12.10.2019 23:30","45625","45462"
"12.10.2019 23:30 - 12.10.2019 23:45","44920","44668"
"12.10.2019 23:45 - 13.10.2019 00:00","44260","44015"
"13.10.2019 00:00 - 13.10.2019 00:15","41355","43244"
"13.10.2019 00:15 - 13.10.2019 00:30","40779","42566"
"13.10.2019 00:30 - 13.10.2019 00:45","40280","42196"
"13.10.2019 00:45 - 13.10.2019 01:00","39893","41401"
"13.10.2019 01:00 - 13.10.2019 01:15","39355","40854"
"13.10.2019 01:15 - 13.10.2019 01:30","38988","40352"
"13.10.2019 01:30 - 13.10.2019 01:45","38422","39939"
"13.10.2019 01:45 - 13.10.2019 02:00","38144","39427"
"13.10.2019 02:00 - 13.10.2019 02:15","37750","39087"
"13.10.2019 02:15 - 13.10.2019 02:30","37730","38695"
"13.10.2019 02:30 - 13.10.2019 02:45","37545","38524"
"13.10.2019 02:45 - 13.10.2019 03:00","37452","38505"
"13.10.2019 03:00 - 13.10.2019 03:15","37462","38226"
"13.10.2019 03:15 - 13.10.2019 03:30","37447","37949"
"13.10.2019 03:30 - 13.10.2019 03:45","37339","38198"
"13.10.2019 03:45 - 13.10.2019 04:00","37382","37950"
"13.10.2019 04:00 - 13.10.2019 04:15","37641","38269"
"13.10.2019 04:15 - 13.10.2019 04:30","37828","38243"
"13.10.2019 04:30 - 13.10.2019 04:45","37852","38405"
"13.10.2019 04:45 - 13.10.2019 05:00","38125","38839"
"13.10.2019 05:00 - 13.10.2019 05:15","38464","38733"
"13.10.2019 05:15 - 13.10.2019 05:30","38422","38848"
"13.10.2019 05:30 - 13.10.2019 05:45","38395","39172"
"13.10.2019 05:45 - 13.10.2019 06:00","38459","39355"
"13.10.2019 06:00 - 13.10.2019 06:15","38928","39690"
"13.10.2019 06:15 - 13.10.2019 06:30","39068","40058"
"13.10.2019 06:30 - 13.10.2019 06:45","39390","40626"
"13.10.2019 06:45 - 13.10.2019 07:00","39844","40875"
"13.10.2019 07:00 - 13.10.2019 07:15","40474","41644"
"13.10.2019 07:15 - 13.10.2019 07:30","40824","42095"
"13.10.2019 07:30 - 13.10.2019 07:45","41335","42341"
"13.10.2019 07:45 - 13.10.2019 08:00","42129","42706"
"13.10.2019 08:00 - 13.10.2019 08:15","43001","43877"
"13.10.2019 08:15 - 13.10.2019 08:30","43823","44699"
"13.10.2019 08:30 - 13.10.2019 08:45","44642","45489"
"13.10.2019 08:45 - 13.10.2019 09:00","45267","46508"
"13.10.2019 09:00 - 13.10.2019 09:15","46270","47388"
"13.10.2019 09:15 - 13.10.2019 09:30","47130","48086"
"13.10.2019 09:30 - 13.10.2019 09:45","47850","48826"
"13.10.2019 09:45 - 13.10.2019 10:00","48367","49424"
"13.10.2019 10:00 - 13.10.2019 10:15","48655","49923"
"13.10.2019 10:15 - 13.10.2019 10:30","49549","50493"
"13.10.2019 10:30 - 13.10.2019 10:45","50018","50909"
"13.10.2019 10:45 - 13.10.2019 11:00","50509","51355"
"13.10.2019 11:00 - 13.10.2019 11:15","51372","51596"
"13.10.2019 11:15 - 13.10.2019 11:30","52108","52516"
"13.10.2019 11:30 - 13.10.2019 11:45","52510","53081"
"13.10.2019 11:45 - 13.10.2019 12:00","52789","53105"
"13.10.2019 12:00 - 13.10.2019 12:15","52386","52995"
"13.10.2019 12:15 - 13.10.2019 12:30","52287","52649"
"13.10.2019 12:30 - 13.10.2019 12:45","51870","52510"
"13.10.2019 12:45 - 13.10.2019 13:00","51546","51457"
"13.10.2019 13:00 - 13.10.2019 13:15","50847","50634"
"13.10.2019 13:15 - 13.10.2019 13:30","50610","50111"
"13.10.2019 13:30 - 13.10.2019 13:45","50183","49466"
"13.10.2019 13:45 - 13.10.2019 14:00","49696","49108"
"13.10.2019 14:00 - 13.10.2019 14:15","49565","48822"
"13.10.2019 14:15 - 13.10.2019 14:30","49419","48619"
"13.10.2019 14:30 - 13.10.2019 14:45","49063","48088"
"13.10.2019 14:45 - 13.10.2019 15:00","48844","47902"
"13.10.2019 15:00 - 13.10.2019 15:15","48845","48370"
"13.10.2019 15:15 - 13.10.2019 15:30","48356","47958"
"13.10.2019 15:30 - 13.10.2019 15:45","48431","47907"
"13.10.2019 15:45 - 13.10.2019 16:00","48184","47916"
"13.10.2019 16:00 - 13.10.2019 16:15","48233","48199"
"13.10.2019 16:15 - 13.10.2019 16:30","48129","48352"
"13.10.2019 16:30 - 13.10.2019 16:45","48574","48476"
"13.10.2019 16:45 - 13.10.2019 17:00","48586","48497"
"13.10.2019 17:00 - 13.10.2019 17:15","49136","49344"
"13.10.2019 17:15 - 13.10.2019 17:30","49382","49933"
"13.10.2019 17:30 - 13.10.2019 17:45","49656","50801"
"13.10.2019 17:45 - 13.10.2019 18:00","50194","51524"
"13.10.2019 18:00 - 13.10.2019 18:15","50928","52961"
"13.10.2019 18:15 - 13.10.2019 18:30","51460","53750"
"13.10.2019 18:30 - 13.10.2019 18:45","51685","54838"
"13.10.2019 18:45 - 13.10.2019 19:00","52043","56208"
"13.10.2019 19:00 - 13.10.2019 19:15","52716","57726"
"13.10.2019 19:15 - 13.10.2019 19:30","52462","57575"
"13.10.2019 19:30 - 13.10.2019 19:45","52394","57517"
"13.10.2019 19:45 - 13.10.2019 20:00","52269","56714"
"13.10.2019 20:00 - 13.10.2019 20:15","51944","56412"
"13.10.2019 20:15 - 13.10.2019 20:30","51320","55899"
"13.10.2019 20:30 - 13.10.2019 20:45","50864","55427"
"13.10.2019 20:45 - 13.10.2019 21:00","50257","54654"
"13.10.2019 21:00 - 13.10.2019 21:15","49847","53802"
"13.10.2019 21:15 - 13.10.2019 21:30","49479","53210"
"13.10.2019 21:30 - 13.10.2019 21:45","49085","53175"
"13.10.2019 21:45 - 13.10.2019 22:00","49046","52853"
"13.10.2019 22:00 - 13.10.2019 22:15","49075","52930"
"13.10.2019 22:15 - 13.10.2019 22:30","48601","52432"
"13.10.2019 22:30 - 13.10.2019 22:45","47950","51745"
"13.10.2019 22:45 - 13.10.2019 23:00","47264","50729"
"13.10.2019 23:00 - 13.10.2019 23:15","46288","50092"
"13.10.2019 23:15 - 13.10.2019 23:30","45592","49342"
"13.10.2019 23:30 - 13.10.2019 23:45","44855","48271"
"13.10.2019 23:45 - 14.10.2019 00:00","44133","47817"
"14.10.2019 00:00 - 14.10.2019 00:15","43220","47285"
"14.10.2019 00:15 - 14.10.2019 00:30","42788","46435"
"14.10.2019 00:30 - 14.10.2019 00:45","42330","46089"
"14.10.2019 00:45 - 14.10.2019 01:00","42010","45454"
"14.10.2019 01:00 - 14.10.2019 01:15","41562","44902"
"14.10.2019 01:15 - 14.10.2019 01:30","41230","44562"
"14.10.2019 01:30 - 14.10.2019 01:45","40987","44183"
"14.10.2019 01:45 - 14.10.2019 02:00","40706","43935"
"14.10.2019 02:00 - 14.10.2019 02:15","40458","43669"
"14.10.2019 02:15 - 14.10.2019 02:30","40477","43338"
"14.10.2019 02:30 - 14.10.2019 02:45","40449","43294"
"14.10.2019 02:45 - 14.10.2019 03:00","40539","43022"
"14.10.2019 03:00 - 14.10.2019 03:15","40618","43004"
"14.10.2019 03:15 - 14.10.2019 03:30","40765","42992"
"14.10.2019 03:30 - 14.10.2019 03:45","40908","43098"
"14.10.2019 03:45 - 14.10.2019 04:00","41156","43238"
"14.10.2019 04:00 - 14.10.2019 04:15","41775","43985"
"14.10.2019 04:15 - 14.10.2019 04:30","42116","44299"
"14.10.2019 04:30 - 14.10.2019 04:45","42667","45088"
"14.10.2019 04:45 - 14.10.2019 05:00","43449","46150"
"14.10.2019 05:00 - 14.10.2019 05:15","44965","47912"
"14.10.2019 05:15 - 14.10.2019 05:30","45757","48906"
"14.10.2019 05:30 - 14.10.2019 05:45","47039","50380"
"14.10.2019 05:45 - 14.10.2019 06:00","48715","52225"
"14.10.2019 06:00 - 14.10.2019 06:15","52232","55708"
"14.10.2019 06:15 - 14.10.2019 06:30","54556","57953"
"14.10.2019 06:30 - 14.10.2019 06:45","56456","59555"
